id,label,primary_category,n_triples,text
2408.02985,eess,eess.SY,6,"this paper introduces an innovative method for ensuring global stability in a broad array of nonlinear systems. the novel approach enhances the traditional analysis based on jacobian matrices by incorporating the taylor series boundary error of estimation and the eigenvalues of the hessian matrix, resulting in a fresh criterion for global stability. the main strength of this methodology lies in its unrestricted nature regarding the number of equilibrium points or the system's dimension, giving it a competitive edge over alternative methods for global stability analysis. the efficacy of this method has been validated through its application to two established benchmark systems within the industrial domain. the results suggest that the expanded jacobian stability analysis can ensure global stability under specific circumstances, which are thoroughly elaborated upon in the manuscript. the proposed approach serves as a robust tool for assessing the global stability of nonlinear systems and holds promise for advancing the realms of nonlinear control and optimization. [SEP] This paper introduce an innovative method. The novel approach enhance the traditional analysis. The novel approach incorporate the taylor series boundary error. The main strength give a competitive edge. The expanded jacobian stability analysis ensure global stability. The proposed approach hold promise."
1907.08043,astro-ph,astro-ph.IM,15,"this white paper is a call to action for astronomers to respond to climate change with a large structural transition within our profession. many astronomers are deeply concerned about climate change and act upon it in their personal and professional lives, and many organizations within astronomy have incorporated incremental changes. we need a collective impact model to better network and grow our efforts so that we can achieve results that are on the scale appropriate to address climate change at the necessary level indicated by scientific research; e.g., becoming carbon neutral by 2050. we need to implement strategies within two primary drivers of our field: (1) education and outreach, and (2) research practices and infrastructure. (1) in the classroom and through public talks, astronomers reach a large audience. astronomy is closely connected to the science of climate change, and it is arguably the most important topic we include in our curriculum. due to misinformation and disinformation, climate change communication is different than for other areas of science. we therefore need to expand our communication and implement effective strategies, for which there is now a considerable body of research. (2) on a per-person basis astronomers have an outsized carbon impact. there are numerous ways we can reduce our footprint; e.g., in the design and operation of telescope facilities and in the optimization and reduction of travel. fortunately, many of these solutions are win-win scenarios, e.g., increasing the online presence of conferences will reduce the carbon footprint while increasing participation, especially for astronomers working with fewer financial resources. astronomers have an obligation to act on climate change in every way possible, and we need to do it now. in this white paper, we outline a plan for collective impact using a networked improvement community (nic) approach. [SEP] Many organizations incorporate incremental changes. We need a collective impact model. We grow our efforts. We achieve results. We become neutral. We implement strategies. Astronomers reach a large audience. We expand our communication. We reduce our footprint. Fortunately, many of these solutions are win-win scenarios reduce the carbon footprint. Fortunately, many of these solutions are win-win scenarios increase participation. Astronomers have an obligation. We do it. We outline a plan. We use a networked improvement community (nic) approach."
2009.14785,quant-ph,quant-ph,6,"reading out the state of superconducting artificial atoms typically relies on dispersive coupling to a readout resonator. for a given system noise temperature, increasing the circulating photon number in the resonator enables a shorter measurement time and is therefore expected to reduce readout errors caused by spontaneous atom transitions. however, increasing is generally observed to also increase these transition rates. here we present a fluxonium artificial atom in which we measure an overall flat dependence of the transition rates between its first two states as a function of , up to . despite the fact that we observe the expected decrease of the dispersive shift with increasing readout power, the signal-to-noise ratio continuously improves with increasing . even without the use of a parametric amplifier, at , we measure fidelities of 99% and 93% for feedback-assisted ground and excited state preparation, respectively. [SEP] The circulating photon number enable a shorter measurement time. Increasing increase these transition rates. We present a fluxonium artificial atom. We measure an overall flat dependence. We observe the expected decrease. We measure fidelities."
2508.06003,physics,physics.flu-dyn,12,"in microfluidic devices, droplets serving as carriers for chemical reactors or biomass can form stably encapsulated particles during the freezing process, holding significant importance in pharmaceuticals and microchemical reaction control. this study couples the volume of fluid (vof) method with an enthalpy-porous media phase change model to distinguish the water (ice)-oil two-phase system and the water-ice two-phase system, respectively.the simulation reveals two distinct solidification patterns: pattern i exhibits a uniform and symmetric pattern, occurring at lower reynolds numbers (re) or droplet-to-channel diameter ratios (d/w), resulting in a relatively even solid shell along the interface with synchronized solidification fronts in both flow and spanwise directions, dominated by heat conduction. pattern ii shows a shear-constraint cooperative non-uniform pattern at higher reynolds numbers and d/w ratios, where flow dynamics and spatial confinement couple, leading to faster solidification at the tail region and an asymmetric solidification front. through comprehensive analysis of the numerical results, we derived the characteristic behavior of the stefan number (ste), reynolds number (re), and d/w ratios on the freezing time. we established a unified scaling relation for the freezing time: t_ 18.02 s t e^-0.91 re ^-0.12 (d / w)^1.42 . the results demonstrates that increasing stefan number and reynolds number shortens the freezing time, whereas increasing droplet d/w ratio extends it. furthermore, the fitted coefficients reveals that temperature and droplet size exert a more pronounced influence on droplet freezing. our results demonstrate good consistency with those in the literature, while indeed incorporating the effects of motion, which represents a novel aspect. [SEP] This study couple the volume. This study distinguish the water (ice)-oil two-phase system. Respectively.the simulation reveal two distinct solidification patterns. Pattern show a shear-constraint cooperative non-uniform pattern. We derive the characteristic behavior. We establish a unified scaling relation. The results shorten the freezing time. Droplet d/w ratio extend it. Temperature and droplet size exert a more pronounced influence. Our results demonstrate good consistency. Our results incorporate the effects. Which represent a novel aspect."
2105.05898,astro-ph,astro-ph.EP,4,"exoplanet imaging missions utilizing an external occulter (starshade) for starlight suppression require precise alignment between the telescope and starshade, necessitating maintenance of the starshade orbit during observations. differential lateral acceleration between the two spacecraft serves as a proxy for fuel use and number of required interruptions to the observation. comparison against results from high fidelity simulations of stationkeeping validates the use of this easy-to-compute proxy. among starshade positions constrained to the surface of a sphere centered about the telescope, minima of differential lateral acceleration lie on a great circle and its corresponding poles. we present a closed expression for telescope to star vectors requiring minimal stationkeeping for observation from a telescope at an arbitrary position [SEP] Exoplanet imaging missions require precise alignment. Exoplanet imaging missions necessitate maintenance. Comparison validate the use. We present a closed expression."
2312.08758,nucl-th,nucl-th,8,"different types of phase transition from hadron to quark at high density near zero temperature may occur in the inner core of hybrid stars. we investigate the impacts of phase transition types and quark models on properties of hybrid star and quark cores. the quark-meson coupling (qmc) model is used to describe hadronic matter, and the mit bag model as well as the nambu-jona-lasinio (njl) model are employed to describe quark matter for comparison. from the mass-radius curves obtained by using equations of state (eos), we find that eoss of hadron matter have a decisive influence on the maximum mass of a hybrid star in the first-order phase transition case, while quark matter eoss have more impacts on results in the crossover transition case. it is also found in the present work that the thermodynamic correction arising from an interpolation scheme considerably stiffens the eoss. therefore the crossover type phase transition generally leads to hybrid stars with higher masses. in particular, by using the qmc model and the njl model to construct crossover eoss with thermodynamic correction, we discover that the maximum masses of hybrid stars can meet the recent observational constraint on mass from psr j0952-0607, i.e., . [SEP] We investigate the impacts. The quark-meson coupling (qmc) model describe hadronic matter. The mit bag model describe quark matter. Eoss have a decisive influence. Quark matter eoss have more impacts. The thermodynamic correction stiffen the eoss. We use the qmc model. The maximum masses meet the recent observational constraint."
2301.01218,cs,cs.CR,18,"deep neural networks are vulnerable to adversarial attacks. in this paper, we take the role of investigators who want to trace the attack and identify the source, that is, the particular model which the adversarial examples are generated from. techniques derived would aid forensic investigation of attack incidents and serve as deterrence to potential attacks. we consider the buyers-seller setting where a machine learning model is to be distributed to various buyers and each buyer receives a slightly different copy with same functionality. a malicious buyer generates adversarial examples from a particular copy and uses them to attack other copies. from these adversarial examples, the investigator wants to identify the source . to address this problem, we propose a two-stage separate-and-trace framework. the model separation stage generates multiple copies of a model for a same classification task. this process injects unique characteristics into each copy so that adversarial examples generated have distinct and traceable features. we give a parallel structure which embeds a ``tracer'' in each copy, and a noise-sensitive training loss to achieve this goal. the tracing stage takes in adversarial examples and a few candidate models, and identifies the likely source. based on the unique features induced by the noise-sensitive loss function, we could effectively trace the potential adversarial copy by considering the output logits from each tracer. empirical results show that it is possible to trace the origin of the adversarial example and the mechanism can be applied to a wide range of architectures and datasets. [SEP] We take the role. Who trace the attack. Techniques aid forensic investigation. Each buyer receive a slightly different copy. A malicious buyer generate adversarial examples. A malicious buyer use them. The investigator identify the source. We address this problem. We propose a two-stage separate-and-trace framework. The model separation stage generate multiple copies. This process inject unique characteristics. Adversarial examples have distinct and traceable features. We give a parallel structure. Which embed a ``tracer. The tracing stage take adversarial examples. The tracing stage identify the likely source. We trace the potential adversarial copy. We consider the output logits."
1905.04561,math,math.OC,3,"this paper defines linear range as the range of parameter perturbations which lead to approximately linear perturbations in the states of a network. we compute linear range from the difference between actual perturbations in states and the tangent solution. linear range is a new criterion for estimating the effectivenss of gradients and thus having many possible applications. in particular, we propose that the optimal learning rate at the initial stages of training is such that parameter changes on all minibatches are within linear range. we demonstrate our algorithm on two shallow neural networks and a resnet. [SEP] This paper define linear range. We compute linear range. We demonstrate our algorithm."
1908.02851,nucl-th,nucl-th,5,"we discuss the proper definition for the chiral crossover at finite temperature, based on the goldstone's theorem. different from the usually used maximum change of chiral condensate, we propose to define the crossover temperature by the mott transition of pseudo-goldstone bosons, which, by definition, guarantees the goldstone's theorem. we analytically and numerically demonstrate this property in frame of a pauli-villars regularized njl model. in external magnetic field, we find that the mott transition temperature shows an inverse magnetic catalysis effect. [SEP] We discuss the proper definition. We define the crossover temperature. Which guarantee the goldstone's theorem. We demonstrate this property. The mott transition temperature show an inverse magnetic catalysis effect."
2503.05198,astro-ph,astro-ph.GA,7,"we acquired 450 m and 850 m dust continuum polarization observations toward the inner region of the central molecular zone (cmz) as part of the b-fields in star-forming region observations (bistro) survey using the pol-2 polarimeter on the james clerk maxwell telescope. these observations encompassed three dense structures: the 20 km s^-1 cloud (20mc), 50 km s^-1 cloud (50mc), and circumnuclear disk (cnd). our aim is to investigate the magnetic field morphology and strength in the inner region of the cmz using polarized dust continuum and the davis-chandrasekhar-fermi method. the magnetic field morphology is highly ordered in all three dense regions. the plane-of-sky magnetic field strengths are 1 mg for the 20mc and the 50mc, and 2 mg for the cnd. we compare the energy contributions of turbulence, gravity, and thermal motion with that of the magnetic field using the plasma , mass-to-flux ratio, and alfv\'en mach number. the outcomes reveal the magnetic field stands out as the predominant factor within the inner region of the cmz. the dominance of the magnetic field may explain the low star-forming rate in the cmz. we further investigate the dust grain alignment efficiency by exploring the relationship between polarization fraction and total intensity. the results suggest that dust grains are well aligned with the magnetic fields. [SEP] We acquire 450 m. These observations encompass three dense structures. We compare the energy contributions. We use the plasma. The dominance explain the low star-forming rate. We investigate the dust grain alignment efficiency. We explore the relationship."
2402.06229,cs,cs.HC,6,"the widespread availability of large language models (llms) within integrated development environments (ides) has led to their speedy adoption. conversational interactions with llms enable programmers to obtain natural language explanations for various software development tasks. however, llms often leap to action without sufficient context, giving rise to implicit assumptions and inaccurate responses. conversations between developers and llms are primarily structured as question-answer pairs, where the developer is responsible for asking the the right questions and sustaining conversations across multiple turns. in this paper, we draw inspiration from interaction patterns and conversation analysis -- to design robin, an enhanced conversational ai-assistant for debugging. through a within-subjects user study with 12 industry professionals, we find that equipping the llm to -- (1) leverage the insert expansion interaction pattern, (2) facilitate turn-taking, and (3) utilize debugging workflows -- leads to lowered conversation barriers, effective fault localization, and 5x improvement in bug resolution rates. [SEP] Conversational interactions enable programmers. Conversational interactions obtain natural language explanations. Llms give rise. We draw inspiration. We design robin. We leverage the insert expansion interaction pattern."
2304.11262,cs,cs.RO,9,"decision making in advanced driver assistance systems involves in general the estimated trajectories of the surrounding objects. multiple object tracking refers to the process of estimating in real time these trajectories, leveraging for this purpose sensors to detect the objects. this paper deals with devising attacks on object tracking in automated vehicles. the vehicle is assumed to have a detection-based object tracking system that relies on multiple sensors and uses an estimator such as a kalman filter for sensor fusion and state estimation. the attack goal is to modify the object's state estimated by the victim vehicle to put the vehicle in an unsafe situation. this goal is achieved by judiciously perturbing some or all of the sensor outputs corresponding to the object of interest over a desired horizon. a stochastic model predictive control (smpc) problem is formulated to compute the sequence of perturbations, whereby hard constraints on the perturbations and probabilistic chance constraints on the object's state are imposed. the chance constraints ensure that some desired conditions for a successful attack are satisfied with a prespecified probability. reasonable assumptions are then made to obtain a computationally tractable linear smpc program. the approach is demonstrated on an adaptive cruise control system in a simulation environment, where successful sequential attacks are generated, leading the victim vehicle into dangerous driving situations including collisions. [SEP] Making involve the estimated trajectories. The vehicle have a detection-based object tracking system. That use an estimator. The attack goal modify the object's state. The attack goal put the vehicle. This goal perturb some. A stochastic model predictive control (smpc) problem compute the sequence. Reasonable assumptions obtain a computationally tractable linear smpc program. The approach lead the victim vehicle."
1903.03299,cs,cs.CV,12,"video text spotting is still an important research topic due to its various real-applications. previous approaches usually fall into the four-staged pipeline: text detection in individual images, framewisely recognizing localized text regions, tracking text streams and generating final results with complicated post-processing skills, which might suffer from the huge computational cost as well as the interferences of low-quality text. in this paper, we propose a fast and robust video text spotting framework by only recognizing the localized text one-time instead of frame-wisely recognition. specifically, we first obtain text regions in videos with a well-designed spatial-temporal detector. then we concentrate on developing a novel text recommender for selecting the highest-quality text from text streams and only recognizing the selected ones. here, the recommender assembles text tracking, quality scoring and recognition into an end-to-end trainable module, which not only avoids the interferences from low-quality text but also dramatically speeds up the video text spotting process. in addition, we collect a larger scale video text dataset (lsvtd) for promoting the video text spotting community, which contains 100 text videos from 22 different real-life scenarios. extensive experiments on two public benchmarks show that our method greatly speeds up the recognition process averagely by 71 times compared with the frame-wise manner, and also achieves the remarkable state-of-the-art. [SEP] We propose a fast and robust video text. We spot framework. We obtain text regions. We develop a novel text recommender. The recommender assemble text tracking. Which avoid the interferences. Which speed the video text spotting process. We collect a larger scale video text dataset. We promote the video text. Which contain 100 text videos. Our method speed the recognition process. Our method achieve the remarkable state-of-the-art."
2006.09423,astro-ph,astro-ph.SR,6,"the gaia-eso survey (ges) observed many open clusters as part of its programme to spectroscopically characterise the various milky way populations. ges spectroscopy and gaia astrometry from its second data release are used here to assign membership probabilities to targets towards 32 open clusters with ages from 1-3800 myr, based on maximum likelihood modelling of the 3d kinematics of the cluster and field populations. from a parent catalogue of 14398 individual targets, 5033 stars with uniformly determined 3d velocities, , and chemistry are assigned cluster membership with probability , and with an average probability of 0.991. the robustness of the membership probabilities is demonstrated using independent membership criteria (lithium and parallax) in two of the youngest clusters. the addition of radial velocities improves membership discrimination over proper motion selection alone, especially in more distant clusters. the kinematically-selected nature of the membership lists, independent of photometry and chemistry, makes the catalogue a valuable resource for testing stellar evolutionary models and investigating the time evolution of various parameters. [SEP] The gaia-eso survey observe many open clusters. The gaia-eso survey characterise the various milky way populations. Ges assign membership probabilities. 5033 stars assign cluster membership. The robustness use independent membership criteria. The addition improve membership discrimination."
2104.01558,cs,cs.RO,8,"intelligent robots designed to interact with humans in real scenarios need to be able to refer to entities actively by natural language. in spatial referring expression generation, the ambiguity is unavoidable due to the diversity of reference frames, which will lead to an understanding gap between humans and robots. to narrow this gap, in this paper, we propose a novel perspective-corrected spatial referring expression generation (pcsreg) approach for human-robot interaction by considering the selection of reference frames. the task of referring expression generation is simplified into the process of generating diverse spatial relation units. first, we pick out all landmarks in these spatial relation units according to the entropy of preference and allow its updating through a stack model. then all possible referring expressions are generated according to different reference frame strategies. finally, we evaluate every expression using a probabilistic referring expression resolution model and find the best expression that satisfies both of the appropriateness and effectiveness. we implement the proposed approach on a robot system and empirical experiments show that our approach can generate more effective spatial referring expressions for practical applications. [SEP] We propose a novel perspective-corrected spatial referring expression generation (pcsreg) approach. We consider the selection. We pick all landmarks. We evaluate every expression. We find the best expression. That satisfy both. We implement the proposed approach. Our approach generate more effective spatial referring expressions."
2408.10629,astro-ph,astro-ph.EP,15,"we collected more than 300 high-resolution spectra of the 300 myr old star bd+40 2790 (toi-2076) over ~3 years. this star hosts three transiting planets discovered by tess, with orbital periods ~10, 21, and 35 days. bd+40 2790 shows an activity-induced scatter larger than 30 m/s in the radial velocities. we employed different methods to measure the stellar radial velocities and several models to filter out the dominant stellar activity signal, in order to bring to light the planet-induced signals which are expected to have semi-amplitudes one order of magnitude lower. we evaluated the mass loss rate of the planetary atmospheres using photoionization hydrodynamic modeling. the dynamical analysis confirms that the three sub-neptune-sized companions (our radius measurements are =2.54 0.04, =3.35 0.05, and =3.29 0.06 ) have masses in the planetary regime. we derive 3 upper limits below or close to the mass of neptune for all the planets: 11--12, 12--13.5, and 14--19 for planet , , and respectively. in the case of planet , we found promising clues that the mass could be between ~7 and 8 , with a significance level between 2.3--2.5 (at best). this result must be further investigated using other analysis methods or using high-precision near-ir spectrographs to collect new radial velocities, which could be less affected by stellar activity. atmospheric photo-evaporation simulations predict that bd+40~2790 b is currently losing its h-he gaseous envelope, which will be completely lost at an age within 0.5--3 gyr if its current mass is lower than 12 . bd+40 2790 c could have a lower bulk density than , and it could retain its atmosphere up to an age of 5 gyr. for the outermost planet , we predict almost negligible evolution of its mass and radius induced by photo-evaporation. [SEP] We collect more than 300 high-resolution spectra. Bd+40 show an activity-induced scatter. We employ different methods. We measure the stellar radial velocities. Which have semi-amplitudes. We evaluate the mass loss rate. We use photoionization hydrodynamic modeling. The dynamical analysis have masses. We derive 3 upper limits. We find promising clues. This result use other analysis methods. Bd+40~2790 b lose its h-he gaseous envelope. Bd+40 2790 c have a lower bulk density. It retain its atmosphere. We predict almost negligible evolution."
2201.03226,gr-qc,gr-qc,5,"white dwarfs (wds) and neutron stars (nss) are among the most magnetized astrophysical objects in the universe, with magnetic fields that can reach up to for wds and up to for nss. the galaxy is expected to be populated with approximately one hundred million of double wd and millions of ns-wd binaries. throughout the duration of the mission, the laser interferometer space antenna (lisa) will observe gravitational waves (gws) emitted simultaneously by more than ten thousand of such galactic binaries. in this paper, we investigate the effect of the magnetic dipole-dipole interaction on the gw signal emitted by magnetic galactic binaries. we derive the secular equations governing the orbital and rotational motion of these objects. then, we integrate these equations both numerically and analytically. we conclude that the overall visible effect is an additional secular drift of the mean longitude. this drift is proportional to the product of the magnetic moments and is inversely proportional to the power of the semi-major axis. finally, we show that, at zeroth-order in eccentricity, the magnetic dipole-dipole interaction shifts the main frequency of the gravitational strain measured by lisa. [SEP] The laser interferometer space antenna observe gravitational waves. We investigate the effect. We derive the secular equations. We integrate these equations. The magnetic dipole-dipole interaction shift the main frequency."
2503.03563,cs,cs.DB,9,"the use of narratives as a means of fusing information from knowledge graphs (kgs) into a coherent line of argumentation has been the subject of recent investigation. narratives are especially useful in event-centric knowledge graphs in that they provide a means to connect different real-world events and categorize them by well-known narrations. however, specifically for controversial events, a problem in information fusion arises, namely, multiple viewpoints regarding the validity of certain event aspects, e.g., regarding the role a participant takes in an event, may exist. expressing those viewpoints in kgs is challenging because disputed information provided by different viewpoints may introduce inconsistencies. hence, most kgs only feature a single view on the contained information, hampering the effectiveness of narrative information access. this paper is an extension of our original work and introduces attributions, i.e., parameterized predicates that allow for the representation of facts that are only valid in a specific viewpoint. for this, we develop a conceptual model that allows for the representation of viewpoint-dependent information. as an extension, we enhance the model by a conception of viewpoint-compatibility. based on this, we deepen our original deliberations on the model's effects on information fusion and provide additional grounding in the literature. [SEP] They provide a means. A participant take an event. Disputed information introduce inconsistencies. Most kgs feature a single view. Most kgs hamper the effectiveness. We develop a conceptual model. We enhance the model. We deepen our original deliberations. We provide additional grounding."
1811.11570,hep-ph,hep-ph,5,"we calculate the polarization of prompt ( s) production in the improved color evaporation model at leading order employing the -factorization approach. we present the polarization parameter of prompt ( s) as a function of transverse momentum in and collisions to compare with data in the helicity, collins-soper and gottfried-jackson frames. we also present calculations of the bottomonium production cross sections as a function of transverse momentum and rapidity. this is the first -dependent calculation of bottomonium production and polarization in the improved color evaporation model. we find agreement with both bottomonium cross sections and polarization measurements. [SEP] We calculate the polarization. We employ the -factorization approach. We present the polarization parameter. Calculations cross sections. We find agreement."
2507.00845,cs,cs.CV,9,"precipitation nowcasting -- the short-term prediction of rainfall using recent radar observations -- is critical for weather-sensitive sectors such as transportation, agriculture, and disaster mitigation. while recent deep learning models have shown promise in improving nowcasting skill, most approaches rely solely on 2d radar reflectivity fields, discarding valuable vertical information available in the full 3d radar volume. in this work, we explore the use of echo top height (eth), a 2d projection indicating the maximum altitude of radar reflectivity above a given threshold, as an auxiliary input variable for deep learning-based nowcasting. we examine the relationship between eth and radar reflectivity, confirming its relevance for predicting rainfall intensity. we implement a single-pass 3d u-net that processes both the radar reflectivity and eth as separate input channels. while our models are able to leverage eth to improve skill at low rain-rate thresholds, results are inconsistent at higher intensities and the models with eth systematically underestimate precipitation intensity. three case studies are used to illustrate how eth can help in some cases, but also confuse the models and increase the error variance. nonetheless, the study serves as a foundation for critically assessing the potential contribution of additional variables to nowcasting performance. [SEP] Recent deep learning models show promise. Most approaches discard valuable vertical information. We explore the use. We examine the relationship. We confirm its relevance. We implement a single-pass 3d u-net. That process both the radar reflectivity. The models underestimate precipitation intensity. Three case studies confuse the models."
2512.07386,hep-ph,hep-ph,2,"we make predictions of the effects of acceleration on decay rate for three benchmark processes spanning alpha, beta and isomeric decay. these processes are observed to require lower acceleration than that required by previously studied processes. in particular for the case of isomeric decay of thorium 229m the effects of acceleration are found to be tantalizingly close to being observable with next generation particle accelerators. [SEP] We make predictions. These processes require lower acceleration."
2107.00637,cs,cs.LG,6,"the idea behind object-centric representation learning is that natural scenes can better be modeled as compositions of objects and their relations as opposed to distributed representations. this inductive bias can be injected into neural networks to potentially improve systematic generalization and performance of downstream tasks in scenes with multiple objects. in this paper, we train state-of-the-art unsupervised models on five common multi-object datasets and evaluate segmentation metrics and downstream object property prediction. in addition, we study generalization and robustness by investigating the settings where either a single object is out of distribution -- e.g., having an unseen color, texture, or shape -- or global properties of the scene are altered -- e.g., by occlusions, cropping, or increasing the number of objects. from our experimental study, we find object-centric representations to be useful for downstream tasks and generally robust to most distribution shifts affecting objects. however, when the distribution shift affects the input in a less structured manner, robustness in terms of segmentation and downstream task performance may vary significantly across models and distribution shifts. [SEP] This inductive bias improve systematic generalization. We train state-of-the-art unsupervised models. We evaluate segmentation metrics. We study generalization. We investigate the settings. The distribution shift affect the input."
2110.05507,astro-ph,astro-ph.HE,7,"population studies of stellar-mass black-hole binaries have become major players in gravitational-wave astronomy. the underlying assumptions are that the targeted source parameters refer to the same quantities for all events in the catalog and are included when modeling selection effects. both these points have so far been neglected when estimating the orientations of the black-hole spins. in particular, the detector-frame gravitational-wave frequency used to define frequency-dependent quantities (e.g., 20 hz) introduces an inconsistent reference between events at the population level. we solve both issues by modeling binary black-hole populations and selection effects at past time infinity, corresponding to the well-defined reference frequency of 0 hz. we show that, while current gravitational-wave measurement uncertainties obfuscate the influence of reference frequency in population inference, ignoring spins when estimating selection effects leads to an over-prediction of spin alignment in the underlying astrophysical distribution of merging black holes. [SEP] Population studies become major players. Both these points estimate the orientations. The detector-frame gravitational-wave frequency define frequency-dependent quantities. The detector-frame gravitational-wave frequency introduce an inconsistent reference. We solve both issues. We model binary black-hole populations. Current gravitational-wave measurement uncertainties obfuscate the influence."
2402.02170,gr-qc,gr-qc,1,"the orbital energy and momentum of the compact binary systems will loss due to gravitational radiation. based on the mass and mass-current multipole moments of the binary system with the spin vector defined by boh\'e et al. [class. quantum grav. 30, 075017 (2013)], we calculate the loss rates of energy, angular and linear momentum induced by the next-to-leading spin-orbit effects. for the case of circular orbit, the formulations for these losses are given in terms of the orbital frequency. [SEP] We calculate the loss rates."
2305.11921,stat,stat.ME,6,"the measurement of progress using benchmarks evaluations is ubiquitous in computer science and machine learning. however, common approaches to analyzing and presenting the results of benchmark comparisons of multiple algorithms over multiple datasets, such as the critical difference diagram introduced by dem ar (2006), have important shortcomings and, we show, are open to both inadvertent and intentional manipulation. to address these issues, we propose a new approach to presenting the results of benchmark comparisons, the multiple comparison matrix (mcm), that prioritizes pairwise comparisons and precludes the means of manipulating experimental results in existing approaches. mcm can be used to show the results of an all-pairs comparison, or to show the results of a comparison between one or more selected algorithms and the state of the art. mcm is implemented in python and is publicly available. [SEP] Common approaches have important shortcomings. We address these issues. We propose a new approach. That prioritize pairwise comparisons. That preclude the means. Mcm show the results."
2503.22690,math,math.HO,2,elementary school students sometimes exhibit deplorable behaviors when faced with arithmetic problems. these behaviors may result from certain teaching practices and could be mitigated by a few actions that are relatively easy to implement in the classroom. we propose four avenues focusing on the choice and formulation of problems and the clarification of elements of the didactical contract. [SEP] Elementary school students exhibit deplorable behaviors. We propose four avenues.
2107.02941,cs,cs.CR,3,"sensemaking is a critical activity in organizations. it is a process through which individuals ascribe meanings to events which forms the basis to facilitate collective action. however, the role of organizations, technology and individuals and their interaction in the process of sensemaking has not been sufficiently explored. this novel study seeks to address this gap by proposing a framework that explains how the interplay among organizations, technology and individuals enables sensemaking in the process of cybersecurity incident response. we propose that organizations, technology, and individuals are the key components that interact in various ways to facilitate enactment, selection and retention activities (sensemaking activities) in incident response. we argue that sensemaking in incident response is the outcome of this interaction. this interaction allows organizations to respond to cybersecurity incidents in a comprehensive manner. [SEP] Individuals ascribe meanings. Which form the basis. This novel study address this gap."
1906.01342,cs,cs.CV,9,"face parsing computes pixel-wise label maps for different semantic components (e.g., hair, mouth, eyes) from face images. existing face parsing literature have illustrated significant advantages by focusing on individual regions of interest (rois) for faces and facial components. however, the traditional crop-and-resize focusing mechanism ignores all contextual area outside the rois, and thus is not suitable when the component area is unpredictable, e.g. hair. inspired by the physiological vision system of human, we propose a novel roi tanh-warping operator that combines the central vision and the peripheral vision together. it addresses the dilemma between a limited sized roi for focusing and an unpredictable area of surrounding context for peripheral information. to this end, we propose a novel hybrid convolutional neural network for face parsing. it uses hierarchical local based method for inner facial components and global methods for outer facial components. the whole framework is simple and principled, and can be trained end-to-end. to facilitate future research of face parsing, we also manually relabel the training data of the helen dataset and will make it public. experiments on both helen and lfw-pl benchmarks demonstrate that our method surpasses state-of-the-art methods. [SEP] Existing face illustrate significant advantages. The traditional crop-and-resize focusing mechanism ignore all contextual area. We propose a novel roi tanh-warping operator. That combine the central vision. It address the dilemma. We propose a novel hybrid convolutional neural network. It use hierarchical local based method. We relabel the training data. Our method surpass state-of-the-art methods."
2410.10781,cs,cs.CL,4,"language models (lms) assign significant attention to the first token, even if it is not semantically important, which is known as attention sink. this phenomenon has been widely adopted in applications such as streaming/long context generation, kv cache optimization, inference acceleration, model quantization, and others. despite its widespread use, a deep understanding of attention sink in lms is still lacking. in this work, we first demonstrate that attention sinks exist universally in lms with various inputs, even in small models. furthermore, attention sink is observed to emerge during the lm pre-training, motivating us to investigate how optimization, data distribution, loss function, and model architecture in lm pre-training influence its emergence. we highlight that attention sink emerges after effective optimization on sufficient training data. the sink position is highly correlated with the loss function and data distribution. most importantly, we find that attention sink acts more like key biases, storing extra attention scores, which could be non-informative and not contribute to the value computation. we also observe that this phenomenon (at least partially) stems from tokens' inner dependence on attention scores as a result of softmax normalization. after relaxing such dependence by replacing softmax attention with other attention operations, such as sigmoid attention without normalization, attention sinks do not emerge in lms up to 1b parameters. the code is available at https://github.com/sail-sg/attention-sink. [SEP] Language models assign significant attention. Attention sink motivate us. Attention sink store extra attention scores. Attention sinks relax such dependence."
2306.08458,cs,cs.HC,9,"perceived risk is crucial in designing trustworthy and acceptable vehicle automation systems. however, our understanding of its dynamics is limited, and models for perceived risk dynamics are scarce in the literature. this study formulates a new computational perceived risk model based on potential collision avoidance difficulty (pcad) for drivers of sae level 2 driving automation. pcad uses the 2d safe velocity gap as the potential collision avoidance difficulty, and takes into account collision severity. the safe velocity gap is defined as the 2d gap between the current velocity and the safe velocity region, and represents the amount of braking and steering needed, considering behavioural uncertainty of neighbouring vehicles and imprecise control of the subject vehicle. the pcad predicts perceived risk both in continuous time and per event. we compare the pcad model with three state-of-the-art models and analyse the models both theoretically and empirically with two unique datasets: dataset merging and dataset obstacle avoidance. the pcad model generally outperforms the other models in terms of model error, detection rate, and the ability to accurately capture the tendencies of human drivers' perceived risk, albeit at a longer computation time. additionally, the study shows that the perceived risk is not static and varies with the surrounding traffic conditions. this research advances our understanding of perceived risk in automated driving and paves the way for improved safety and acceptance of driving automation systems. [SEP] This study formulate a new computational perceived risk model. Pcad use the 2d safe velocity gap. The safe velocity gap represent the amount. The safe velocity gap consider behavioural uncertainty. We compare the pcad model. We analyse the models. The pcad model outperform the other models. This research advance our understanding. This research pave the way."
